,feature_1,feature_2,feature_3,feature_4,isVirus
70,1.5954041685761902,3.39212851000874,2.37998517879951,1.2075525841594366,True
71,1.1244191845103682,-0.3224165672936623,2.613349662620532,0.7553956956633383,False
72,-0.6510255933001469,2.915931493417158,2.481960105896517,-1.034242841784465,False
73,-0.0916594081003831,1.2353062118821156,1.934866899071885,0.0312675470275694,True
74,0.4470541523241566,3.0993070254529584,1.0632055827999398,1.127154514471546,False
75,1.7740563377039371,-1.061582359272149,2.3910044876586003,0.0287562377136862,False
76,1.6961815728281606,2.00219512316538,2.580821708177134,-0.0148577033547027,False
77,0.5887424068075064,-2.8690148934666024,2.71397409958181,0.3843234052112453,True
78,-0.1219449276002772,1.0296050205109089,1.583067184731556,0.3390592559424304,True
79,-0.4137624937192986,4.453683835806904,2.9040566594759936,-0.5041320801637381,True
80,0.5978598778702686,-0.7474528208119575,1.513195066828829,-0.5060765560786548,False
81,-0.4164990824366925,3.146732010856361,2.794721063011509,-0.2768229947738883,False
82,0.6220751965181025,-2.7396997864100894,0.8042840156535471,0.8609732704959465,True
83,0.8841146547158617,0.8388398249800019,1.5421214709614088,0.8627074340696257,True
84,1.3290628465396823,3.148175744493327,1.0090978262944916,-0.8174930976162265,True
85,-0.2578948596093573,3.043508219516088,0.942584829443353,0.1088152709142133,False
86,0.4509344618059148,-2.926290705618507,3.173479621709393,-0.6840108977372166,True
87,0.4887857426434712,0.1761512909485201,1.5814577591243335,0.2921216179508627,True
88,-1.4166034824256406,4.7132313878741865,,-2.802202798391713,True
89,-0.2142068847659502,2.5522263351944074,1.5788939590521571,1.505753238757508,False
90,1.0339569868127836,1.6789965166126235,3.176535969323967,1.9093426255571089,False
91,-0.4008347102679511,1.5431181547862691,1.6676426183706743,-1.0215598525816902,True
92,1.5317684215350404,-1.8470359323663188,2.5592235311558333,-0.03577222473716,True
93,-0.3277549172964167,1.089602500798255,2.039238928914445,1.4558079518368434,True
94,-0.1304397337833273,2.7232773382074336,1.9465070392469728,1.821915097860406,False
95,-1.2201171569315528,3.634511509348128,2.180111083269745,-0.9415456753157148,True
96,0.8443629764015471,-1.7401571221469792,0.9076818820875704,-1.0002153473895647,True
97,0.0974001662687834,0.3048373868175459,0.0394808604620138,0.3990463456401302,False
98,-0.1079619431336483,2.0927453819061705,1.338141336324329,-1.421903635278912,False
99,-1.1158969859603944,-0.3386308979576682,2.251937067322716,0.7666631816450861,False
100,-1.1046901472056094,-3.0244107057047502,1.5555426726428432,0.4071303310832481,True
101,-0.5937774477786675,1.0420197238262618,2.4169834183920447,,False
102,-0.4533858038513876,3.3892596514680635,1.1415176353867935,-0.6878376110286823,False
103,0.8528890972688773,0.1543681795491718,1.2694421813083987,-2.1481184782308977,False
104,0.1869706082132836,,,-1.0555312886421826,True
105,0.4393917012645369,-2.334553349252429,2.4490350352930457,0.166673495372529,True
106,-0.6844015561404262,-0.9558048565384624,2.7975857783746845,-0.7112857556104383,False
107,1.9295320538169856,-0.1136344147488059,2.0619080764847686,0.9494208069257608,False
108,0.307732574679432,1.46347147998017,0.6150967525371263,0.1592504683737024,True
109,1.811505704820246,1.885429725580981,1.6759830580796018,-0.8690775859999118,False
110,-0.4762244363146694,2.323141740559236,2.433422776086553,-1.7126293226824552,False
111,,-0.7121621573737651,2.5091407539137256,0.0103493145662993,True
112,,3.088889420849042,2.130235821239392,0.8690063428187611,False
113,1.6127285947520869,-0.871076932975458,,1.514182131007798,True
114,-0.223426112194696,1.7656908348325466,,2.464321933515365,False
115,-0.0402808183222867,-0.4511095681747363,1.9439563248398348,-0.4066389699034341,True
116,0.7580380514217575,-2.003469833216567,1.276133761096838,-0.5838408439896756,True
117,0.9763817445199472,5.351498975272235,1.276507341428664,0.1771583373413129,True
118,,-0.0453465153160743,1.553679897760493,0.6225191403049977,True
119,-1.844701163628046,1.0307425522700482,2.430601401271153,-0.3611131347398661,False
120,1.936712462402552,1.903138958430909,2.270258183031384,-1.451905529431747,False
121,-1.2630683491022754,-1.0856720819312962,2.069223028273293,0.4524890926396464,False
122,-1.7410228083589014,0.3478686934242095,2.19170569683392,-0.7803044065015394,False
123,0.6605708080415787,2.9482061332247844,2.375566595782,,False
124,-0.0552589957296524,2.9818118311690536,1.4212301717569449,-1.5003283759785706,False
125,0.6559244113725019,2.241124930001119,1.9727928940418389,-0.2566501354804808,True
126,0.0114988998700623,0.9750776542708164,1.5819704184052612,-0.8376780419079453,True
127,1.1277836301278024,1.5393484604360048,2.730433664337484,0.8811310970996323,True
128,1.2978252669735857,1.8180627592679983,3.95115871282644,0.4811151263888354,False
129,2.3602285856534144,0.848070092067438,2.3107892149586418,0.5555456030705429,False
130,,-1.0287808186353038,2.0912046908537443,0.7290905621775369,False
131,-1.5200392851920637,-0.3375050725991224,1.9717024879294185,0.4178537032173259,False
132,-0.998191728231864,-1.245733855858834,1.2449923834506285,-1.3730425509508952,True
133,0.1420618051872356,1.829189910620991,3.2159332601298702,1.5199948607657727,False
134,1.204600466649178,1.3087375827455578,,2.881460713163964,True
135,0.2989774561190176,1.1233668996993562,0.9039744557694842,1.648504010268179,False
136,0.3719555515649784,0.8980033629705172,2.295714423747541,-0.4439600090394923,True
137,0.7790512201329916,0.1873284180688876,1.803854665855673,-1.5096616060682988,False
138,,0.0402588361236041,3.0603006010086404,-0.5541312470844857,False
139,-1.3094121463310142,-2.315827990238687,2.168432971058721,0.8178618311849958,True
140,-1.1446926312425976,3.7995615414002977,1.7160466522191544,-0.0912670197261759,True
141,-0.2910414632730257,2.7380441283297894,1.526149433468306,0.5541275783267697,False
142,0.6563907508593024,-0.9428357178958662,1.3238231849313826,,False
143,-0.8862208191746166,-3.463139960951729,0.8363895188300741,0.2172666846933302,True
144,1.7564786430302215,0.0725065907412361,,0.6480404345553452,False
145,0.4760313834381145,-0.2644915361807454,2.9323563662324568,-2.158068563961257,False
146,2.042072149826954,-1.2212235616688196,1.590643057494255,0.0381180001794003,True
147,1.1037740024936882,2.9630981217001646,1.685901001226744,-0.2102075405007619,False
148,0.7899049417854931,-1.3362803141344912,1.5070949035515735,1.1022825645880243,False
149,1.7858704939058352,1.0234787600969109,,0.1269120927036199,True
150,-0.4298055100406509,-2.272139030562272,1.3836537592609697,0.0629593552639048,True
151,1.6292757699588616,2.418531725270662,1.3935355823230813,0.1390641503046825,False
152,-0.7474731780653794,6.8597812597548495,1.431591928249766,-1.3003468322183391,True
153,-0.9130792180417964,0.5022385652219256,1.3714023244100928,-1.6812182154944335,False
154,0.0498572665998226,2.538149551123875,2.6418399753321213,1.3480357804247187,False
155,-0.6780954607862469,0.5372575596098789,2.753291808565576,0.7539914669784796,True
156,-0.8887202573536308,1.5413922193363772,2.998666498196717,0.9367424635352573,True
157,-0.1595734381462669,2.551323930379477,2.762079953587614,-0.1337015596684391,True
158,0.7825788808419775,,3.271052290086638,-1.723228250716323,False
159,0.5882249291179367,2.437913676618879,3.093916462231402,0.2125870464375366,False
160,1.3675972398067135,0.7978996877858663,1.2955712864898636,1.034409886481518,True
161,-0.7243113192311228,-1.1599384914986568,0.9464582663729106,-0.7731925102234387,False
162,,-0.6537131335744082,,-1.2928569097234486,False
163,1.0044191922616248,2.4971869085521696,1.8780533568126256,-0.7263658321861022,False
164,-0.8640449911023695,,1.7298672144613485,-0.1435795117163205,True
165,0.8755091531413832,0.3291647167471114,3.616164094546481,0.2522707806121254,False
166,1.0847475766377048,-0.5223309658993478,1.7077705826533367,1.33531627679859,False
167,1.3124703671409963,-1.006649475623813,1.364351905268761,-0.8589723884443423,False
168,-0.3166552950521069,0.1026708285000074,1.3018828840808498,0.5969064812479539,True
169,-0.3952220658500596,-0.6619073022286683,2.063370809207109,-0.8257793632512705,False
170,2.011864263126561,2.6403679933058712,,,True
171,-0.6555450294843581,1.2516862904863653,2.5498491589898684,0.0675168571743248,True
172,-1.3183958696447342,0.8495671652205214,1.3313486585650345,-0.3707040032204534,True
173,-0.0414008115579674,-2.0405621367205096,1.964585197301616,-0.757870860425166,True
174,0.8338512217530717,2.43407568872152,3.398920751799248,0.0281698731899965,False
175,1.3660600684033315,0.9867459176266647,2.43368713371658,1.5551140320590675,False
176,1.6683110596343254,2.352110124402196,1.4685604705488884,-0.3550831224559203,False
177,-0.665041618158691,2.111086849412467,2.2260265292589123,0.731551581862154,True
178,1.0374447967309102,3.196549911909801,1.3013101314694269,0.1591917666688115,False
179,-1.0368671611243467,-1.2570883139699331,2.372215409437745,0.4125984150754998,False
180,-0.2101888137967623,1.968482921376155,1.0864171540830732,1.3207943861279146,False
181,-0.6545701349975839,-1.2769417920501196,2.4126462526141066,0.2072173934109533,False
182,0.258716440229746,0.8330373248879537,3.014733152736208,0.2756006739840563,True
183,,-0.7958787376393701,1.6092947429456492,1.021790585588673,False
184,0.4074618362411104,2.503296777596509,2.381306759911806,-0.7699160744453164,True
185,-1.159420516399913,0.1162411281067783,2.137385854028823,-0.0859307669716127,True
186,1.5522431800485608,-0.3431111301218146,0.3590920512056812,0.2869044880033464,False
187,0.6230101959607396,-2.0752686496660964,2.293176030213945,-0.1645947319804127,True
188,-0.3791475628799227,1.257478471805768,1.078468211034949,-1.7423561978092306,False
189,,-1.2377684853922206,1.866061298058872,-0.1302231664667262,True
190,-0.6579510447611686,3.262548462693783,3.227451810582875,0.4683852342770516,False
191,1.4261587520192662,-0.019256463546873,2.479687168112097,0.9361291483110824,False
192,-1.1029062129553695,2.6099325632939823,,-0.1016972745548716,False
193,-0.0820341531454841,1.0423111105579002,2.7169865861070406,-0.9571580982754104,True
194,-0.608291150081495,-0.6566283128665358,,-0.640725724190199,False
195,1.149379383367124,0.0374579032988421,2.031128450006856,0.2975143539549459,True
196,-0.1656287832931459,1.7416821601193475,3.234102556447664,,True
197,-0.4468362536626212,0.8619377807848714,2.5830931349963384,-0.1837557302499922,True
198,0.5443548782853931,1.4974705126752803,1.6130692290269648,0.6492105278342116,True
199,0.3818240096193838,-1.0910080079120317,1.1120330654768495,0.3982960861974925,False
200,0.3351056201959989,-0.306072875852394,2.7883707165270013,-2.437564359199356,True
201,1.250569832543435,,1.3895154138579715,-0.2345380349087504,False
202,0.5311783665356953,2.843765994283852,1.8078284824007376,-0.128241974027702,False
203,-1.1848874445717696,3.373810145124179,2.5871715753785995,-1.805251688630421,True
204,-1.3749512934180188,0.2084455508161821,0.4278165537505622,-0.6436184028328905,False
205,0.8906716814313947,,0.2030728064692395,0.5129168468277764,False
206,0.5822245913979243,3.078436614701745,2.087484604535893,-2.0946030712061448,True
207,1.2312535595933085,0.6123771501548284,2.729252732257807,-1.5858525751800243,False
208,1.02416493277307,1.6827179631495053,1.4485109818800868,0.2446103613294719,True
209,0.4395502060313077,5.87820283392744,1.5957335944939763,-0.3311833501738299,True
210,0.4183980113091925,,1.576284449956623,0.4355461592956536,True
211,0.5319746390071913,-2.4620019123483647,1.9290110729578196,1.2605688450421493,True
212,-1.777043606376519,0.9933706142475204,0.5269307568955746,0.1294928359413868,False
213,1.0614349597626391,2.8334708879883816,2.4650514702200805,,False
214,-0.3030982534240727,4.097538985087408,2.1264256477877077,0.4410329072731513,True
215,0.1057199954671549,,1.6990962156681804,0.0277621316255014,True
216,1.0521534768386704,0.5304245192379685,1.2269723530120502,0.9079040816376844,True
217,-0.4060717962598319,-2.673782081007338,2.017964195126502,-0.5352701645328445,True
218,1.8287754293882252,-0.0733878881335139,0.9813191009294304,-0.7880680345153491,False
219,0.329622982127738,1.5005294238934463,0.9343912133854232,1.285984007080293,True
220,1.890403703081656,-1.9791032300021976,2.07407300216132,,True
221,-0.6895497777502005,-0.7964786228729861,2.0123596318760555,-0.4555325035173431,False
222,1.151733974780799,-5.210363847106465,1.6828873529882429,-0.5892289865101498,True
223,-0.2023942628610661,,2.11580319313994,-0.6219281582389458,True
224,-0.8824188185499185,3.949679727037055,2.3507256326347608,1.1285940645145685,True
225,-2.0182818683542165,-0.1299762059624873,1.8738119760371927,-0.9131215375688202,False
226,0.2205076557571733,0.8978028371227387,1.7525526738678077,-1.0299352833089763,True
227,-1.6169560443108344,,1.4781333393753844,-0.0243261243989356,False
228,-1.5230001361792946,-1.187367794814196,1.992722940433092,0.1623630373820347,False
229,-0.2903971008038667,-0.5570337325783477,1.928383174287025,1.327782695957983,False
230,-0.4723232397469545,-0.6992646812723717,2.472587029386845,0.1086471247130269,True
231,-2.0473236130579617,3.304130012558399,2.6840877331333397,-1.2266216593966155,True
232,0.8065637678962596,-2.7666950924014144,1.3305534353888324,-0.8351926901914831,True
233,0.4809698500346235,1.9181335170748095,2.6030417123445577,-0.6354304386192672,True
234,-0.6544865051849597,1.8773756692715808,1.4504737260161522,-1.0347952847505888,True
235,-2.0492319132446664,1.284034194396941,2.664407709349603,-1.256680128168122,False
236,-1.3965352375731572,2.6883424114416465,1.8226882534350952,-0.7594954904290641,False
237,2.339624806020058,1.1009227266034995,1.8164513559052136,-0.2764328450158372,False
238,-1.3263784925081614,,2.6949736913625344,1.1389738106662652,False
239,-0.7095210107080003,-0.531923419200907,2.418712637565213,0.7438001537659823,False
240,1.1997361764150378,2.9527846310085946,1.747153441684883,0.4561530358270553,False
241,0.7312936208403685,-0.7535723207557488,2.050044829001562,-0.3432350544551033,False
242,0.5880377487398128,-2.7292692119964728,2.6251016260534943,1.5570100415321602,True
243,-1.0922179413406234,0.1221929254492233,2.3688447354196183,0.6986502343077553,True
244,-0.21120598363152,6.481116280319583,0.9539656390503604,-0.1204066386644097,True
245,2.1120196236200743,2.1208277237839006,1.1367577755580731,0.5027969734526219,False
246,-0.3591165950658852,2.1461239921677886,1.6400785198685324,-1.0585718976053675,True
247,0.2349771928890519,-1.4767737654816764,2.2220554603649725,0.6289995874568216,False
248,0.9623417448143452,,2.171945894080133,0.7708369604049367,True
249,-0.8391241905992737,2.901844425307768,2.060081545884151,-1.0117740841054883,False
250,-1.1196282336804544,,3.0946485329846745,,False
251,-0.5324376589989497,-0.640864082420874,2.9643116351811387,-0.2779399672682793,False
252,0.2466021862613344,,2.70154667931035,-0.6255570351092533,True
253,0.3209994661848916,-1.0170942486769046,2.418752653347702,,False
254,0.8962484253561593,0.5910120293805599,2.6271080338775525,0.0076174983181581,True
255,0.148449581380078,2.0663771712688623,2.2988435643338345,0.5290452383344316,True
256,0.6635615765913815,-3.279258703488336,,-0.1540723984248353,True
257,0.3791517355550818,0.9619411976006392,1.9701196815071311,2.259308950690852,False
258,0.5934659196032391,1.0918626503247335,3.5544302481314647,0.0101855187120734,True
259,0.4133850208671531,,1.058910678736247,-0.5838788148392763,False
260,0.0052926462993608,2.837121501485912,2.055338300553658,0.8005648034309968,False
261,0.4005306845987061,3.467934715241129,2.095780910884975,-0.857702623046894,False
262,-1.079931508363423,3.519234507723308,1.690414477421813,,True
263,0.7085199408280056,3.5414988925930206,2.6533810471399013,-0.1386462437173697,False
264,0.9244340219585094,1.9380844246408448,2.7156862419873264,0.4966151984838515,True
265,0.9444794869904138,6.328873716819206,2.789849792008404,-0.9128222254441586,True
266,0.9766390364837128,1.465717008992138,2.4996226786329894,0.3563663971744019,True
267,0.89896739458806,-0.0891695525653342,2.929247511676212,,True
268,0.7010413411650971,3.2710966119146008,1.2239526730824086,-0.417477349885034,False
269,-0.1924042077959067,-1.029155621724347,1.9430082426766728,-1.212515744488909,False
270,-0.2141666562000842,5.13581175816425,2.015097595166405,-0.4990166379941829,True
271,1.0122605100653357,-0.6659225575975565,2.656719713003235,-1.527631948178774,False
272,-1.962732009140752,-1.0043436325993014,2.45818241901356,1.584820527349018,True
273,-0.6126385603685591,-2.088930355835778,1.1168597400684668,-0.381289869808295,True
274,,-0.3804194522797071,2.6288837356805246,1.0809466698548873,False
275,0.3015140573967662,-0.6915709551160536,2.338771481793946,1.0390964403783929,False
276,-0.2803554951845091,0.0140670213756216,2.110806358701164,-0.3646935443916854,True
277,1.0490931879200105,0.651119973616048,2.1339964787425227,3.17097477329018,True
278,-1.1690957473220271,-0.7191989854764651,1.5932325851543805,1.1035037667283756,False
279,-1.6413486088230291,4.10932847539978,,-0.1550358081183258,True
280,0.1611063222416784,2.0436861828778614,3.4701999189614003,0.3200319320927313,True
281,0.9291451477686912,2.573265128169509,1.3000897630438746,0.3711725526490392,False
282,0.0242909141377803,0.2359845473528035,,1.279812020628022,True
283,-0.3175430939301992,0.8689964890974198,1.9525289840228452,-1.6324233020679833,True
284,0.1646438095263976,3.325703546402585,3.042109094658505,,False
285,0.3975652156174661,0.7896699668590185,,-1.022855040804214,True
286,0.1589586741256432,1.536359154347983,1.18186523478508,0.192863955550386,True
287,-0.5475181006794317,-1.4808672294405896,0.2077993525736186,0.6659671460695378,True
288,0.766919669661199,3.2032369294103,0.7442575525991755,0.4026255311300352,False
289,0.9432607249694948,-0.5757577205773925,1.159288959717902,0.7471883342046318,False
290,0.695518311496303,,1.2583154345496257,0.0059388143865025,True
291,-0.9347830262310604,-2.972801893339167,1.776454147972375,-2.313201933697067,True
292,0.9380925409056456,0.1826029135420779,2.586888841377225,0.2967331724941133,True
293,-0.213215236871821,2.8382186164937715,1.171843371754372,-1.245658132865597,False
294,-0.085614954230497,3.199477398913898,1.7236640868970017,0.2523314313845212,False
295,-0.7525822843367992,1.528216252692849,4.423635749363749,0.0451130038129662,False
296,,2.115187380997184,,-1.2037351921997794,True
297,-1.4723229284664896,0.1047928349184968,3.5636282893008424,0.9132019242521776,False
298,0.7635414664859205,-0.0945159621272666,2.1362001575712486,-1.1090727317943776,True
299,-0.6088151174171313,2.416624871952177,3.3617502962055914,-0.2261224697639562,False
300,1.7367749569767108,-0.7400712529460556,0.8808722501946646,-1.4465778900358943,True
301,1.959562005205768,0.9015126154053932,0.5821622136846965,0.9423143082769668,False
302,0.587259379399826,2.817194401705345,1.4231482686214327,-0.5053583172644099,False
303,0.9266047683086054,2.304450519150985,1.1549340175623448,1.8004627624602276,False
304,-1.77474481518865,-0.4575954454198874,,-0.4733609255024787,False
305,-1.5059113515713871,3.014300936450655,1.6124438330567077,-0.6890484294179713,False
306,-1.0987684566672995,1.6598095099769616,2.1235174782265918,-1.400256208127942,False
307,0.7780035433679287,1.7577009410993376,,0.6797094410202996,True
308,-0.1424454175093693,2.203741587226025,0.7879863680752905,-0.2003534800049874,True
309,1.4006890344430014,0.7079239153069716,2.3569584324261506,-0.6516562090577808,True
310,1.801449208620155,1.0229371760219943,1.979285728581359,0.9472242712937278,False
311,,5.397817936943567,3.0035648671968582,0.086583180165419,True
312,-0.7110405967911112,0.865025359247281,1.8243410236512068,0.7196681705373317,True
313,0.5049699814628403,0.7235110311130013,2.504178611124669,1.7236962756672618,False
314,0.9508336970037996,3.3572134647660143,1.2478536344676026,,False
315,0.2601329049387677,0.9002727261104082,2.176857239626119,-0.0698564982561842,True
316,-0.2008085139956655,6.99393861846325,1.4766442562624411,-0.998848796095368,True
317,0.5483281304979799,-1.0031049355942745,2.1394280612515773,0.0986674538157956,False
318,0.3269625954044574,-0.4930679502552426,3.573980331515881,0.3300351145103116,False
319,-1.348424319121701,-1.1402468144578286,1.6687374119835157,-0.4015575444993436,False
320,-1.40556004739189,1.2942083363118175,3.430810737223114,-0.3497821801115369,False
321,1.5634047450289297,1.3612575039395982,1.3584419314980627,-0.7905230218330772,False
322,0.6126807853910978,1.709569111707309,2.4553779683842487,-0.5832112948159864,True
323,1.2980219723262212,3.460310574839126,1.947727367176166,2.69622405256358,True
324,1.0170209914132446,,2.280075510159805,1.422983496516106,False
325,-0.9036909300657424,3.2616662404643773,,-0.9735287601736554,True
326,-0.1928418285439646,3.7310997960465926,0.9175584663247351,-0.0333192828451529,True
327,0.2390336012467649,0.8897080262230596,3.18368664503663,-1.0003303489537054,True
328,-0.6110659144951346,-0.5244293343670985,3.026385303884978,-0.7088498201426061,False
329,-1.09289660632603,-1.4499953489732746,2.318402285643298,-0.3310106034017459,False
330,-1.6295836027484385,2.350890819334988,0.6997390969205133,-2.121176444902436,True
331,-0.8866142600561124,0.7805048589898252,2.7493962178918623,-0.1473536645828436,True
332,-1.3293365693342671,3.1804757735249134,1.935343760177158,-0.5410467819196708,False
333,1.0294388287827672,2.724916139489141,1.6999621328295826,-0.9087632459590532,False
334,-0.7421521616503846,-0.80574573241019,1.7196153752401169,-0.9401565918724069,False
335,-0.6264902231490875,-0.0328259695189165,3.000142468125953,1.7108365825466556,False
336,0.3680036592805429,3.420747896227576,1.797542402061557,0.3688887075856658,False
337,-0.3381205430474389,1.6307621287764071,1.6995641564756985,-0.1025294807708273,True
338,0.4328376214999939,2.7330047007129576,1.2192664423706223,-0.8087175319795337,False
339,0.5668693724410713,-1.2529611933120903,1.6420105515570464,-0.7164441575864774,False
340,0.5809325888538347,-1.361196908355295,,0.8915153199892447,False
341,-0.4779740040404867,-3.1212288014102247,2.438659559524045,-0.4796558140079476,True
342,-0.5068163542986875,-1.6583701160850346,,-0.5963140384505081,True
343,0.5213037482757137,4.330301173893137,1.0514185684006816,,True
344,-1.2845522979925272,2.2611614243151115,1.301377126637199,-0.1043434914946926,False
345,0.2130171674298873,,1.8187565863393824,0.599369372522297,True
346,-0.5142339659399888,-0.4725692005601509,1.9449483741266007,-1.0180418752873648,True
347,-1.226196191783019,0.1611455455823253,3.181535149461417,0.1833391992576012,False
348,,3.355562888137973,3.018448471531236,1.0147376948297768,True
349,-0.5789423513918671,1.031270370579057,1.882511991096209,-0.5888131995338436,True
350,,0.6238615631105295,1.8782356517583356,1.3243587499958391,True
351,0.4050802731844854,-2.83243131871748,2.1166109091599785,-1.4108233133803365,True
352,-0.3480463796426194,0.4276612522744908,2.442025641010514,-0.7823669669020897,True
353,-1.4513384981910251,-1.0634956635546082,2.030079667711861,0.0218573582198713,False
354,0.4879726826630046,2.858957478820312,3.868837770569681,-0.9196506900626618,True
355,1.1363880775397397,2.310002226481933,1.3111596006699962,0.6716165720359097,False
356,-0.7679485917368151,4.832735603340783,1.2745033148288372,0.7669904505595512,True
357,-0.3408744105694707,2.4802890008561125,1.8468881379651887,-1.519974459585868,False
358,-0.5095951329463574,-0.9257365206794624,1.9101499474907493,1.0985816482311466,False
359,-1.641703228809784,-0.6342830211463342,1.499096125800537,0.2756665493407744,False
360,-0.3595531615405413,-0.5036672734069738,0.7793338656469111,-0.813146282044454,False
361,0.8783037577325304,-0.9831783631093992,2.1751548599570527,0.0864525240075934,False
362,-1.9986394755833727,0.3537647024546682,,-1.1460004265074433,False
